x,y,u_x,u_y,eps_xx,eps_yy,gamma_xy,sigma_xx,sigma_yy,sigma_xy
0.42826038788512927,0.06652682495056544,0.0025095877903560347,-0.035866051400893884,0.0043204548620022765,-0.0027850533069064265,-0.0004270358204639946,883939435.3446726,-263873422.70981014,-34491354.729784176
0.11278401633742441,0.06749072887612517,0.0008268599793719136,-0.0028772454608494416,0.006945067842575151,-0.004216767137757524,-0.006098778211308636,1452439698.422737,-350625952.2463876,-492593624.7595437
0.14779616339986174,0.019765039734179403,-0.0018496692903423803,-0.004799088913475246,-0.012005437380616933,0.004169836567418659,0.007820625793308056,-2888653060.0063725,-275724191.47754604,631665929.4594969
0.29022975198600387,0.034221576466101626,-0.0017622785704862396,-0.017380482313104538,-0.005200907746422804,0.003457472846195929,0.003736862233345309,-1051370479.6419398,347291000.7041633,301823488.07789034
0.8042743987685483,0.013074381145110987,-0.008032980956766135,-0.1077563630129956,-0.002938007103374528,0.000953385916269367,-0.00282736640200576,-715045637.4443952,-86435995.80961214,-228364209.3927729
0.8372002641327297,0.0370885737810723,-0.002842590573787115,-0.11499334487160862,-0.0010262324851795129,0.0007906183821976276,-0.0003248448388765979,-194321571.62103432,99169722.33988835,-26237467.755417522
0.11403899058152613,0.08497965280161551,0.0016710654942699342,-0.003017944457130478,0.0138894189909115,-0.004215084959942758,-0.005577021559322035,3415758152.2838397,491184437.14584416,-450451741.3298567
0.24078633540483535,0.0034783799266075335,-0.004428036114289572,-0.012313735801598308,-0.01639081476121926,0.003698087302971033,0.0044263476014870795,-4185519749.63857,-940389416.1924453,357512690.88934106
0.06636222656108354,0.08130088710891561,0.0008735909272972423,-0.0011548097601079654,0.013295901372988625,-0.00507418757211163,-0.004749825349025159,3143891701.512106,176415794.995911,-383639739.72895515
0.15520774171929785,0.05622369032342729,0.0003983510192523082,-0.005195607910581306,0.002335205742664841,-0.004138286128161514,-0.008767499040068696,158775419.41837737,-886942498.1766492,-708144153.2363179
0.9698677773143197,0.017628927959100232,-0.007310134713617577,-0.14482816191548614,-0.00022482740423061934,-3.80437274920542e-05,-0.0010119700799669784,-68166121.64211626,-37993373.86127113,-81736044.9204098
0.7904236052037581,0.09124789097926754,0.008918829960865628,-0.10475199151396405,0.0042195200324346704,-0.0010216681563836039,0.00041801304196215083,1069046828.6840951,222393352.02883548,33762591.85078911
0.09955312529670139,0.00583653878156239,-0.0018552273951798594,-0.002293403344298305,-0.018759628843965644,0.004245066042062283,0.009670221853931078,-4788896691.178896,-1072753671.1282307,781056380.509818
0.6304913272651809,0.07207195545740935,0.004306779472513527,-0.0715114870046929,0.0037630869472634887,-0.0017999462847837489,-0.00031613200538099795,845725317.8968397,-52918511.89540634,-25533738.89615753
0.32764271912226683,0.01144078114156108,-0.004757927975437529,-0.021933770725413342,-0.011833228138906424,0.0032751330435098203,-0.0003610815055835742,-2948367605.1502414,-507786183.3753098,-29164275.450980995
0.8151594742270812,0.030295815213741577,-0.004303592133450354,-0.11013964649901348,-0.0015670053361935756,0.0008995760354668647,-0.002045936779626556,-333993258.0500829,64454501.98737278,-165248739.89291415
0.9389918807542791,0.040010379508594505,-0.002255377187620313,-0.13783031975111068,-0.0004363489807143741,0.0002802309311575879,-0.0011105106167974832,-89401445.19631723,26353771.336845875,-89695088.27979672
0.677354810266813,0.06044675765566002,0.0021153901279698534,-0.08086988777913517,0.0015436058446988143,-0.001571674167282655,-0.0009610287362345482,245951128.13830468,-257286412.25870192,-77621551.77279043
0.2584711702021276,0.08567403957725989,0.0036109558734833754,-0.014023949564058127,0.011758930693233069,-0.003612782035057438,-0.006634153706518403,2886456814.8012357,403333989.46199983,-535835491.6803326
0.9499602531073641,0.09221613057167242,0.009531646183050888,-0.14031149592423645,0.0014829281903438463,-4.46847801434066e-05,5.2821802041996824e-05,413798659.2913669,167030410.2126568,4266376.318776667
0.5789826226678509,0.019894112522773268,-0.0055956285390842,-0.06165217801985036,-0.005817181418572489,0.0020508577818453833,-0.00044368498636460085,-1396003131.2959554,-125012183.53614515,-35836095.05252545
0.48964764330622434,0.07889641046514412,0.0048255844743512605,-0.04574033639865582,0.006897241693147316,-0.002486025598331637,0.0022771094312207807,1648605608.0726197,132847045.60294278,183920377.13706306
0.634444948638641,0.07429935495350685,0.004757778928019546,-0.072288151602745,0.004142840277938986,-0.0017806870516612894,0.00036877829297080056,955411993.4660956,-1465498.2385642778,29785939.047641587
0.29896830616732684,0.05353697738857683,0.0004052299303278532,-0.018282027810741085,0.001165863817742127,-0.003414738640653588,0.006557413213534674,-84127986.83285259,-824071460.8813912,529637221.09318525
0.5481450142680941,0.04571218551021913,-0.0007712242807106762,-0.0558690141585956,-0.0009259804711856449,0.0022010733720641967,0.003659322957289185,4900948.414912651,510040415.40142554,295560700.3964342
0.3308981457923604,0.09358639658826863,0.005421789808873172,-0.02235302725324805,0.01337599126360145,-0.0032592861515234606,0.0006624301006880329,3386414785.0066056,699177664.1018127,53503969.67095651
0.23759949272352743,0.018782683425164395,-0.002936285754003059,-0.011967681847271438,-0.010998698078726462,0.0037132641481036413,0.0032306530560246155,-2659371108.158193,-282823363.82409966,260937362.2173728
0.6274852697603008,0.0809555746726065,0.0060243263296408545,-0.0709401013217858,0.005277671103062473,-0.0018145896602601574,-0.0007853654566136736,1272112506.8342185,126439614.29748583,-63433363.8034121
0.4148481647145859,0.023027299055054157,-0.004001214790387401,-0.033853461170652764,-0.0070512235284271516,0.0028503854667094597,-0.003882386358049328,-1647991488.992491,-48500805.16273064,-313577359.6885996
0.06342683118148881,0.06966361396249088,0.0005242825504666147,-0.0009990388014016391,0.008352653743392991,-0.005147514887765683,-0.00628741780846763,1737589735.287561,-443206735.89960945,-507829899.9146932
0.9183338298537032,0.016158730648762942,-0.007601927983245997,-0.13316667770938656,-0.0011106142575920978,0.00041291297622447765,-0.001541301858063282,-263936112.2382621,-17827866.775584515,-124489765.4589574
0.3042065153243207,0.09850973045934891,0.005636856844258684,-0.01906717519661796,0.014886886313482062,-0.0033892167037614107,-0.0075048526398720505,3797791607.2017193,845498042.877774,-606161174.7588965
0.9675206560921523,0.010876039502202773,-0.00883307393020415,-0.14429615779225058,-0.00029058953237123635,-8.796297753743687e-06,-0.0009506796099765236,-83213130.80203383,-37692685.20997733,-76785660.80579613
0.7837117822672028,0.05857130816786688,0.0018474548650219552,-0.10326908610957451,0.0008770601908606734,-0.0010542194534086669,-0.00042700995599020963,120215427.8687942,-191760514.66702232,-34489265.67613232
0.11883517895191062,0.08356777438289752,0.0016675439787119976,-0.0032678767054897546,0.013328802479563688,-0.004208656109542037,-0.0036744849204143823,3258055056.912911,425080977.134294,-296785320.4950078
0.9869769988759445,0.02966857209960564,-0.004595529190300855,-0.148708770953088,-0.00010758089175095765,-0.00025124138885568303,-0.0009953799058685098,-60851151.12557462,-84057846.81172256,-80396069.32014887
0.3288621919705458,0.006966144034348477,-0.0053261706211902675,-0.02209931362987792,-0.01320642508884637,0.0032691968463633703,3.493767016053695e-05,-3337279012.9606233,-675832392.6575112,2821888.7437356766
0.9169725081842972,0.0034485650221701414,-0.010453822606981961,-0.13286427246984311,-0.0014699195364740517,0.0004216564411310131,-0.0014981506785897714,-364449646.28929186,-58887372.983858325,-121004477.88609692
0.3903167615258484,0.0217184444162848,-0.004007778840328456,-0.030255115948539277,-0.008036292524114867,0.002969886870219235,0.0031301975106460544,-1911984861.963603,-134063575.1865558,252823645.09064287
0.624752340478681,0.0512739032227949,0.00024732328718596384,-0.07035183893413992,0.0002171897602095338,-0.001827902549171534,-0.0013958954718824856,-160059549.70577917,-490420615.06733626,-112745403.49820077
0.764278068222345,0.0953830006580694,0.009691562756543017,-0.09911435556173276,0.004642496881687025,-0.0011484699430537315,-0.002236337042260922,1173256606.145399,237792734.45650774,-180627222.6441514
0.7501747940269767,0.06766602410966593,0.0037471011802685306,-0.09603732782629304,0.0018073509431537627,-0.0012168686287323816,-0.0038133719791305087,363495894.29512125,-125031882.70187125,-308003121.39131033
0.5603139313179164,0.0716741909635201,0.003950287882670917,-0.05815598109333181,0.00418797490223162,-0.002141796376614935,-0.004091997513703816,924421420.9640523,-98080093.31116037,-330507491.49146205
0.9236811850963069,0.004276655563303045,-0.01027762212122571,-0.13438009401494894,-0.0014465101402818497,0.00037856810832281873,-0.001313820883387884,-363052307.3021045,-68231974.8351965,-106116302.11979063
0.6191440030080559,0.04872509006259955,-0.00024629970419267136,-0.06925517553139596,-0.00021736194855208527,0.0018552229200620163,-0.00235206603952956,163320841.3975971,498123012.4814135,-189974564.73123372
0.26585063463809583,0.026191736811459677,-0.0024678040842771825,-0.01477742132249283,-0.007847715595929611,0.0035766941944985198,-0.0042597507964733106,-1785158573.746627,60323007.784070954,-344056795.0997674
0.3505703774517936,0.05263080965956879,0.00034309947890246405,-0.02466592374233275,0.0007475527976825297,-0.00316352265053621,-0.008288826789492665,-171945511.0085565,-803734621.8746606,-669482163.7667153
0.133830602784212,0.02264170071660576,-0.0015219745715035484,-0.004041895049540065,-0.010863197636090931,0.004188556119910567,0.002271445474665394,-2563482724.9057713,-132045579.70552942,183462903.72297415
0.999214642336424,0.09506864448009372,0.010224156133984755,-0.15156962737263027,0.0009721930633839471,-0.0017153403130330674,-0.0016299828702198427,67011424.2237634,-367128582.73590815,-131652462.59467961
0.18004039153555765,0.033720441869043306,-0.0011936679244937446,-0.007042999585288787,-0.006108291971460458,0.004001926763807069,0.0006052370345293878,-1241918334.0093114,391270846.30313516,48884529.711989015
0.7700690254622415,0.0005407438844779345,-0.01059135160634239,-0.10036851867749005,-0.0050597326289168265,0.00112006631466266,-0.001623268917101961,-1294647151.2058191,-296371937.24297893,-131110181.76592763
0.5610434383410662,0.06686952258974498,0.003076978044177978,-0.058281650948267955,0.003259597447355267,-0.0021382428159612,-0.003974443624972124,662406783.3762858,-209552028.39022028,-321012754.32467157
0.6933756561102241,0.08033474783339135,0.00621436884634764,-0.08415909121619326,0.004482251980585425,-0.0014936398777743998,0.0015030791580063763,1086137940.0889812,120801562.9693173,121402547.37743808
0.1685752526496973,0.020962221477855963,-0.0020042238725622875,-0.006261139684567073,-0.010895334381255768,0.004064883357737831,-0.0036265680931683586,-2587550966.3598356,-170900408.5224081,-292915115.21744436
0.9020261818610734,0.048684656517236295,-0.00029555461560972944,-0.12946304391679894,-0.00019113474737909858,0.0005176533554749341,-0.002211211574943195,8683372.173448758,123179911.86525404,-178597857.97618112
0.950633480073188,0.06877066827399156,0.0042338405828978055,-0.14046366557364048,0.0004576667677308327,-6.584367011397418e-05,-0.0016875788655116852,121401660.84471545,36834590.11593895,-136304446.82978997
0.8028886919267518,0.09071263207515229,0.008852329265929538,-0.10745465316012151,0.003237485257712308,-0.0009608730959644873,-0.002919183982747736,798798707.3806665,120602357.94056876,-235780244.7603941
0.010617483503178206,0.0029204810951614204,-0.00020953546002801018,-0.00015011934846925884,-0.01973494566441177,0.0011642967500790002,-0.009688210972017944,-5437858302.718371,-2061826835.7621698,-782509347.739911
0.10463281040052871,0.01026729144785789,-0.0017497321701963814,-0.0025362236974016852,-0.015776721394414654,0.004227693081341327,-0.009305575464142589,-3947756501.643174,-716274163.2518232,-751604172.1038245
0.13453979958507445,0.008154903668286957,-0.002339675890889926,-0.004140402596235192,-0.01661549012399981,0.004187605506676616,0.002572465448791257,-4189726733.283356,-829226669.866395,207776055.47929385
0.46479846569795924,0.05397296214360188,0.0006399042318184333,-0.0415822306461918,0.0009483004875016111,-0.002607071212768264,-0.0037755116099937314,-47779451.426276475,-622108726.0852562,-304945168.4994937
0.15108940404227353,0.09243751788934897,0.0026506620675274765,-0.005046585856228459,0.015923082661520024,-0.004160900465011941,-0.010113895460530181,3997223888.3609447,752888152.5365505,-816891556.4274378
0.22709758753917433,0.04342565132483349,-0.0005940543015696026,-0.010921067383207788,-0.0023163194046188908,0.0037632778464626038,-0.0005868081904631117,-198870092.59967867,783218694.1134858,-47396046.152789794
0.7380379452402254,0.024590540423126646,-0.005351087760439155,-0.09349458629097736,-0.003176857259758358,0.0012759675540270354,0.00039398397690171283,-743484733.2322603,-24182263.313081406,31821782.74975373
0.016030566211479958,0.07769040667995786,0.00018607246677161283,-0.00019257041902532549,0.011607354619723969,-0.0017578869923712739,-0.005292957447096415,3068335093.4231405,909334525.3154476,-427508101.4962489
0.8450750578702331,0.03690015953821121,-0.002892272614436462,-0.1167298123514462,-0.0010412321802626826,0.0007516896936476669,0.00030300046305356543,-203278230.38232946,86347610.7878039,24473114.32355721
0.8592667599145538,0.06742863539122276,0.0038640634118072867,-0.11989339345551447,0.0009851027855916766,-0.0006819177681869348,-0.002160160214389084,195864019.39653763,-73423916.21385345,-174474478.85450295
0.8108460730927698,0.004271908026605736,-0.00997183236661858,-0.10921268802890081,-0.003638773726696348,0.0009208991399116684,-0.0022606794814142295,-917082869.2498616,-180520329.2593359,-182593342.72961086
0.32359776946267027,0.0160018559484144,-0.0041529214195444655,-0.021418164779787714,-0.010433504795280777,0.003294823206075159,-0.0016246165973944904,-2550291044.083729,-332638059.2493087,-131219032.86647807
0.773075925819853,0.04023367845659323,-0.002094387956689932,-0.10097342825423797,-0.00099885722874089,0.0011054441830529171,-0.0015086623115194708,-148440440.5626482,191485172.11173603,-121853494.39195727
0.5162482814197862,0.039065025509763165,-0.0018914869485169104,-0.05026431827068167,-0.0023614764388218998,0.002356448542536249,-0.0031965973100996636,-382078419.85968375,380047923.2827864,-258186705.81574208
0.053379818128583056,0.05914668913547391,0.0002048385656509094,-0.0006112142628223262,0.003885304471131648,-0.0053984931725419225,-0.010817876163499298,444297475.7427137,-1055392912.8507091,-873751536.2826357
0.6869101596061198,0.051316648274913,0.00026847019141733547,-0.08280003289039745,0.0001945423942353421,-0.0015251319994103452,0.0004063971897859675,-129779969.2504932,-407573525.14710414,32824388.405789685
0.04657336641425623,0.011239930285332938,-0.0007567041207702138,-0.000616006557916778,-0.016247571928547228,0.0051071630240937405,0.00629619069985218,-3974311159.574109,-524700128.7628759,508538479.6034453
0.8447038632353379,0.0331802009094985,-0.0037131194914492866,-0.11665077047979584,-0.001337378821331047,0.0007535246776255999,0.00029183903298177216,-286774292.39471364,50987042.0521293,23571614.202373907
0.007480597156915253,0.046346802784628265,-1.1455480346660447e-05,-7.014420711186838e-05,-0.0015313590755345933,0.0008203106655018135,-0.00624107819278587,-333519638.80186725,46365473.211706154,-504087084.80193573
0.41357455765852413,0.005404254996095253,-0.006600624212854721,-0.03370992748275696,-0.011658252804492179,0.0028565893225814265,-0.004129490209884623,-2949611605.649462,-604906338.9683415,-333535747.7214503
0.9856987288541706,0.065322388052493,0.003468245467742696,-0.14844291151912636,0.000390200327163831,-0.0012564288157296266,-0.0008844378419965437,-41914552.495929465,-307908490.96333414,-71435364.16125931
0.3040405529482509,0.008126081793807333,-0.004863639188694098,-0.01902414918916798,-0.012850458123203156,0.0033900245818400676,-0.007588085991104276,-3222011145.1056533,-598548554.2909786,-612883868.5122685
0.5423480340963946,0.03923239541823793,-0.0019232265758958415,-0.05486200350790906,-0.002325331855465588,0.0022293115865129054,0.002438992979503729,-387263755.3906315,348486339.0828174,196995586.80607045
0.29004347767846217,0.038672616359515126,-0.0012644502467731248,-0.017344980172941886,-0.003733749268165468,0.0034583837845938367,0.003653695267430021,-636505699.9825232,525300408.5401337,295106156.2155017
0.37913972876939217,0.04693952063436316,-0.0004239804391662694,-0.028629928032100564,-0.0008696447892900503,0.003024338954599276,-0.00016866294914957836,120568404.06560957,749596547.30927,-13622776.66208133
0.9690051156688588,0.0004910230335687604,-0.011176538637281836,-0.14463218302681266,-0.00039172266793414425,-2.7294118300380532e-05,-0.0008068159143050924,-114043772.38315995,-55174545.13462889,-65165900.77079593
0.8428353298180042,0.07836412959740419,0.006257465932175797,-0.11624760648813326,0.0022560273258452612,-0.0007624180046426066,0.0001944239957651639,545391697.32071,57796682.39574672,15703476.58103247
0.4774416824323817,0.06974356531556353,0.0032395747460842598,-0.043706485855582664,0.0047125625525738304,-0.0025454834225322465,-0.0006808988589614984,1023810076.1708107,-148643504.4232479,-54995677.06996718
0.1374462683227338,0.030863361028414055,-0.0010920679151023326,-0.004200428976365531,-0.007598611634643364,0.0041837096520383355,0.003696102396497515,-1641196542.719537,262101511.2828911,298531347.4094147
0.3393523096029316,0.0807717728172981,0.003907591736852366,-0.023357816354934575,0.00944338134344716,-0.003218132645598268,0.003194502750323458,2279682116.95008,234360626.41197252,258017529.83381778
0.9407610213896346,0.07198404551961252,0.004953249647850945,-0.138230631055226,0.0006984535995705199,-0.00012567339259089705,-0.0004819874106378741,182221645.00699982,49093438.58092478,-38929752.39767445
0.20278066639085635,0.04004948767430897,-0.0008138714238916264,-0.008722631660871722,-0.003505832429144022,0.0038790834205925107,-0.009138233390443937,-521105983.82085204,671841961.1365877,-738088081.5358565
0.7615888637390238,0.04570187954411566,-0.0009166807328406279,-0.09848633936228303,-0.0004394205552142306,0.0011613041430063031,-0.002710463254356754,16475652.678663837,275054257.775827,-218922032.0826609
0.8148774142966906,0.006638730938680349,-0.009469611934190861,-0.110098778458223,-0.00345035048725377,0.0009009703860429763,-0.001951443894620708,-866231514.0492244,-163325834.51667306,-157616622.25782642
0.6853416803861636,0.0019496683863669544,-0.009786538381716711,-0.0825524828182571,-0.007099897532255652,0.0015327774418521511,0.00040225080907899113,-1821384535.3940294,-426875501.1150766,32489488.425610825
0.18246067322084286,0.04353270832703925,-0.0004800750505178133,-0.007179859769353709,-0.0024266079880826486,0.003988636676981648,0.0014594762657821336,-202744737.68904907,833564015.8982605,117880775.31317234
0.03158501597918114,0.0014758754429225474,-0.0006424550223973197,-0.0004515803039231354,-0.020340500154275232,0.0034635637950128206,-0.001057385811321544,-5330478853.062791,-1485206984.331644,-85404238.60674009
0.2803555617377684,0.05136500720576779,0.00014801373121876987,-0.01626401098711365,0.0004499357324994546,-0.003505760659819765,0.00041163074239213004,-297543017.09851027,-936540126.6269996,33247098.423979737
0.6257552752402017,0.06356647243081125,0.00263619691551092,-0.07057036431994818,0.002312971907723657,-0.001823016963892976,-0.0011650226678429076,432993849.4425387,-235127429.8186098,-94097984.7103887
0.5162625945992063,0.07532792509970904,0.004381198684503693,-0.050300755103310085,0.0054697245623476914,-0.002356378829189487,-0.0031233954531501296,1260764700.8195634,-3452000.890288613,-252274248.13904893
0.30957383485644174,0.027163242222795623,-0.0026912590771211416,-0.019644801059621037,-0.007008247903637639,0.0033630894579298465,-0.005982677145097967,-1573726549.9714472,101643331.51253106,-483216230.95022047
0.6346909238629541,0.09037918796823943,0.007907880598461942,-0.07236483637273888,0.006884319817082679,-0.0017794888352059557,0.0004890445666541621,1730552339.4099588,331014018.65564096,39499753.46052848
0.9401886924652461,0.07419849971515433,0.005452425008668216,-0.13810151603853096,0.0007843163786347557,-0.0001307120878716317,-0.000484683059371549,205883934.85268515,58071644.10934567,-39147477.87231742
0.5086236428205706,0.09677019430072947,0.008013104732621568,-0.04900684153196524,0.010100317311793394,-0.0023935896409388313,-0.004668625642090279,2565289418.1816974,547042910.4326453,-377081301.861138
0.9564911759615389,0.015471850507421525,-0.0077935371504958524,-0.14179680540604298,-0.0002458338231418491,0.00012864182948302272,-0.0011153570786207323,-53909878.35465651,6582342.453976627,-90086533.273213
0.16586984953797967,0.02112584409362594,-0.001963620256426422,-0.006063930504378704,-0.010833941147961771,0.004079739084024203,-0.0046425673435248616,-2568395743.1862607,-159262782.63468027,-374976593.13085425
0.46763171126255193,0.03081921720802415,-0.0031023196167643276,-0.042088701624583454,-0.004578232820170835,0.0025932698724323577,-0.0030251678761005762,-980046581.926681,178426929.95537308,-244340482.30043116
0.812018564219667,0.0022918895177616028,-0.010408063658824336,-0.10947283418076159,-0.003796403391209668,0.0009151029827769719,-0.0021575490988362533,-962345789.6016767,-201256298.4192196,-174263581.05985123
0.6848480995649495,0.004946744455080521,-0.009172830175667742,-0.0824475513938739,-0.006657051119449889,0.0015351815143711534,0.00031472177367208864,-1695903998.372598,-372543342.13996816,25419835.565822545
0.6489496957914758,0.03710113637210354,-0.0025574771705062357,-0.07510331614024765,-0.002199150516905906,0.0017100316398037142,0.002786182911777818,-414506024.37987345,216977247.08860368,225037850.56666994
0.23924273011694905,0.08468719484260027,0.00328274321274287,-0.012129792655214477,0.012221229276935516,-0.0037054384842949775,0.003826134430249248,3005919383.074879,433149975.4914919,309033934.7509008
0.31663918573221317,0.05458532844854577,0.0005503124751283649,-0.02045895256131117,0.0014071664112997994,-0.0033286964693821364,-0.003903275206587009,-5489259.826930932,-770513263.6293974,-315264535.9166431
0.9579896746431867,0.001560129547671585,-0.010931130021415447,-0.14213791036647147,-0.0003813113128488016,0.00010996906793536709,-0.0009274104721226639,-94470599.4400879,-15109922.544183725,-74906230.4406767
0.6416008495555539,0.006667328562050873,-0.008537341899253531,-0.07371985678287815,-0.007387864616718066,0.0017458297808223278,0.0016815160197244106,-1876978504.7418249,-401535563.6006845,135814755.43927932
0.8755498177266887,0.03761711201506537,-0.0027570520803629098,-0.12353591355572958,-0.0007135519925622664,0.0006268425429525326,-0.0012713805606397455,-125771274.42431462,90753996.69730675,-102688429.8978256
0.97247340672066,0.04571734836487038,-0.0009725545863033873,-0.14542067476337805,4.870803379443243e-05,-7.051242244759948e-05,-0.0013366047305528872,5226535.29535154,-14032153.789899768,-107956535.92927167
0.18460717581643088,0.05399261676292455,0.0002995925058433934,-0.007326223128415847,0.001498079291950987,-0.0039768499473464905,0.002251281875113448,-58315174.550064966,-942726820.8981191,181834305.29762465
0.16456071071610595,0.08686777025842526,0.002489125577717301,-0.00600149256880095,0.01383324432172258,-0.004086927738434082,-0.005089878460712474,3415404745.715139,520607720.6129088,-411105567.98062295
0.17656666197089632,0.01640189265689724,-0.002419726596601716,-0.006860035252144476,-0.012606426273320946,0.004021001472260671,-0.0006030509056353245,-3076579941.203378,-390610843.84019417,-48707957.76285313
0.578399890886675,0.025864246358233353,-0.004483272424283654,-0.061531349229042714,-0.004663607984221849,0.0020536963737089464,-0.0005853643820649679,-1069552888.7249004,15550122.94084349,-47279430.85909356
0.8062060867818678,0.03063966805704275,-0.004214705604245299,-0.10816547590970269,-0.0015396311434325391,0.0009438367034835249,-0.0027604175433618705,-320892434.16369456,80283141.10736193,-222956801.579228
0.06107527015652607,0.010392933937547245,-0.001016463228474646,-0.0010253856392653583,-0.016824176331085253,0.005206257794685415,-0.0067881120077938825,-4125307076.1622133,-566544640.4607978,-548270585.2448906
0.7663220820810647,0.0566182559427938,0.0014147195813725612,-0.09951129082221243,0.0006772841411898413,-0.0011385567938444474,-0.002215259585410023,53522482.197512455,-239805668.846488,-178924812.66773266
0.0632948643653262,0.07389972690759572,0.0006358884880394485,-0.0010165099151161034,0.010152057694053229,-0.005150811470042772,-0.006237654550316024,2245867996.948327,-226133944.94410393,-503810559.8332174
0.022695910233275145,0.0501373721930441,1.306924066292713e-06,-0.00020406526781261707,5.758412211097834e-05,-0.002488798265312,0.0005224660781765582,-285248893.7775811,-696587587.1305238,42199183.237337396
0.6548961396873294,0.020864792264509248,-0.005802976737028314,-0.07633200812135676,-0.004305008592113481,0.0016810678222412,-0.004188496018274035,-1013324981.2297808,-46343406.60325547,-338301601.47597975
0.7045744622065221,0.05498976073153513,0.001029938714775902,-0.08643116601625402,0.0006238505038284568,-0.0014390819848510983,-0.003889352639409843,2007421.186853783,-331235519.2921513,-314140020.87541044
0.6639105329137178,0.04175655612921072,-0.0016528599651167038,-0.07813099469216143,-0.0012180523479098987,0.0016371616287613744,-0.0029582909522551937,-145985601.02074713,315241272.1338431,-238938884.6052272
0.3826776009414926,0.07725218547587095,0.0038027507326889344,-0.029193387269854747,0.007743793786626915,-0.003007103207103734,0.0009544912560772723,1824788816.5127332,88105455.987013,77093524.52931815
0.8870959715639812,0.07418739505587149,0.00540071467053156,-0.12612718145195545,0.0013718049579886926,-0.0005470592055999424,-0.0005351604350053996,321520382.44527197,11550017.557877138,-43224496.67351305
0.6001712434021945,0.0581191071190886,0.001542266489261697,-0.06555853518693437,0.0013842408362849008,-0.0019476441820385215,-0.005553425783836358,155349652.81817994,-382877927.0648345,-448545928.69447505
0.09309348891129528,0.07903163480169391,0.0011399065710448065,-0.0020178344431607403,0.012331974863102214,-0.004406430265613501,0.006548317075036614,2952298457.9661055,248402244.8658745,528902532.9837265
0.11125483294964947,0.09284529057065473,0.001999460813837623,-0.0029025946623680346,0.01701263863018347,-0.004218816867767303,-0.006671987705181161,4298216184.553135,868519527.191856,-538891314.6492476
0.1363097436646529,0.06816912740445119,0.001028655677538197,-0.004135722531861496,0.007214440482040067,-0.004185233059052626,0.003243524122250381,1532409746.4222584,-309075979.4465611,261976948.3356077
0.7593372665043961,0.013305162070186371,-0.007817654524046546,-0.09803800313829183,-0.0037538399715289564,0.0011722533422420245,-0.002783277339429069,-919158683.1798251,-123405147.87835895,-224803169.7231171
0.5099209671034193,0.01979414992740524,-0.005183609833858036,-0.049195624352640674,-0.006523143103893481,0.002387270117435447,-0.004469148421018171,-1554815420.9113624,-115440977.46592033,-360969680.15915996
0.2250571085300711,0.057101499716856935,0.0006365819832409561,-0.01073748246184353,0.002502048858191998,-0.0037729953119969295,-0.0013032132088900694,250197072.1123407,-763463909.2258706,-105259528.41035177
0.15235101574274962,0.032187259345159126,-0.0011210220103807583,-0.0050358557143566265,-0.006683561055921503,0.004153972788311269,-0.009775741023240914,-1386121518.3785596,364557025.6898112,-789579082.6463815
0.7380243334350242,0.022049653776965963,-0.0058861364309756425,-0.09349496734276763,-0.0034945350395471494,0.0012760339040523427,0.0004046675603234795,-833281759.3425641,-62651391.530338526,32684687.56458873
0.2631911021586626,0.04739928606394371,-0.0002672925891550353,-0.01441429442430807,-0.0008572512473883811,0.0035897001226264658,-0.005240101310017065,192567642.9987987,910921325.8473508,-423238951.9629168
0.564241291042693,0.011631759691617023,-0.007022022815577572,-0.05892327921503253,-0.007413666689077147,0.0021226654734061157,-0.0032518173600945555,-1838617458.5956833,-298133032.348387,-262646786.77686796
0.46099951836611247,0.02722654565808257,-0.0036473509992490075,-0.04100537323423606,-0.005435762305741733,0.002625576690884701,-0.0045906955739380695,-1218549475.8044205,83666823.65061899,-370786950.20269024
0.12569163628397623,0.06600810733104857,0.0008388157472949309,-0.003559937186842088,0.006356361260456944,-0.004199465657653369,-0.00097551907173965,1288113017.0288625,-417059023.5889572,-78791925.02512558
0.9492530301471512,0.07005010996037639,0.004522210392048373,-0.14015058917233622,0.000623467590836882,-5.091106164098469e-05,-0.00016974612681705525,170081421.0954608,61143331.07980541,-13710264.089069849
0.29769585583615155,0.07244189024768036,0.002561744675346202,-0.018209260698905532,0.0073973296877721945,-0.003420961312375733,0.006230437029784097,1676705579.6593103,-70864504.97997022,503227606.2517925
0.5778447720917376,0.030453134196925503,-0.003628779183616512,-0.061418473082753285,-0.003776924494399896,0.0020564004577238726,-0.000714979985774189,-818566676.6157322,123739661.80426116,-57748383.466376804
0.03136157348537358,0.022180686157517213,-0.00036571955017871685,-0.0003771805644688941,-0.011661390342843648,0.00343906143818864,0.0011194082229413014,-2879929826.5233307,-440626077.2796533,90413741.0837205
0.3978447973632873,0.032977262781496944,-0.002448705441137991,-0.031265325061058016,-0.0048370640520160055,0.002933211909022654,0.005214461926111358,-1012030894.9575492,243167529.5179265,421168078.6474559
0.7162866560094838,0.08413314231618371,0.007095421289468266,-0.08893451501527605,0.00426756588862473,-0.001382006663070312,-0.002282989666877483,1038972626.6430879,126349368.29235026,-184395319.2477967
0.9620757544645925,0.06149815920365698,0.002593933344320855,-0.14306551310731136,0.0003153783603363977,-0.0004543480268783817,-0.0012167814258513543,34109025.530985415,-90231390.86524817,-98278499.7803017
